# schema_version: 1
# lap: 4
# driver: 0821
# phase: baseline
# setup: apex-study-v1
# source: torcs:telemetry.csv | car: Player | race_lap: 4 | measured_lap_time: 122.980
# sector: derived as thirds of track length (TORCS exports no sectors)
t,dist,speed,throttle,brake,steer,gear,sector,x,y,track_pos,damage 
35.84,665.373,14.5214,0.7233,0.0,-0.2971,1,1,627.578,189.753,1.2174,0
35.86,665.657,14.5829,0.7231,0.0,-0.3218,1,1,627.772,189.535,1.221,0
35.88,665.943,14.6449,0.7232,0.0,0.0,1,1,627.966,189.317,1.2249,0
35.9,666.229,14.7016,0.7229,0.0,0.0,1,1,628.162,189.098,1.2289,0
35.92,666.517,14.7465,0.7211,0.0,0.0,1,1,628.359,188.879,1.233,0
35.94,666.805,14.7864,0.7191,0.0,0.0,1,1,628.556,188.659,1.2372,0
35.96,667.094,14.8244,0.7172,0.0,0.0,1,1,628.754,188.439,1.2415,0
35.98,667.383,14.8613,0.7157,0.0,0.0,1,1,628.952,188.218,1.2458,0
36.0,667.673,14.8974,0.7146,0.0,0.0,1,1,629.15,187.996,1.2501,0
36.02,667.964,14.9328,0.7138,0.0,0.0,1,1,629.349,187.773,1.2544,0
36.04,668.256,14.9676,0.7132,0.0,0.0,1,1,629.548,187.55,1.2587,0
36.06,668.548,15.0018,0.7127,0.0,0.0,1,1,629.747,187.326,1.263,0
36.08,668.841,15.0355,0.7124,0.0,0.0,1,1,629.946,187.101,1.2674,0
36.1,669.135,15.0687,0.7121,0.0,0.0,1,1,630.145,186.875,1.2717,0
36.12,669.429,15.1013,0.7118,0.0,0.0,1,1,630.345,186.649,1.2761,0
36.14,669.723,15.1335,0.7116,0.0,0.0,1,1,630.545,186.422,1.2805,0
36.16,670.019,15.1652,0.7113,0.0,0.0,1,1,630.745,186.194,1.2849,0
36.18,670.315,15.1965,0.7111,0.0,0.0,1,1,630.945,185.966,1.2893,0
36.2,670.611,15.2274,0.7109,0.0,0.0,1,1,631.146,185.737,1.2938,0
36.22,670.908,15.2579,0.7107,0.0,0.0,1,1,631.347,185.508,1.2983,0
36.24,671.206,15.2881,0.7104,0.0,0.0,1,1,631.548,185.278,1.3029,0
36.26,671.504,15.3181,0.7102,0.0,0.0,1,1,631.75,185.048,1.3075,0
36.28,671.803,15.3478,0.71,0.0,0.0,1,1,631.951,184.816,1.3121,0
36.3,672.102,15.3773,0.7099,0.0,-0.0247,1,1,632.153,184.585,1.3168,0
36.32,672.402,15.3915,0.6963,0.0,-0.0495,1,1,632.354,184.351,1.3211,0
36.34,672.702,15.4103,0.7091,0.0,-0.0742,1,1,632.556,184.119,1.326,0
36.36,673.002,15.4238,0.6968,0.0,-0.0989,1,1,632.758,183.886,1.3306,0
36.38,673.302,15.4436,0.706,0.0,-0.1237,1,1,632.96,183.653,1.3354,0
36.4,673.603,15.4638,0.7041,0.0,-0.1484,1,1,633.163,183.419,1.3403,0
36.42,673.904,15.4867,0.7057,0.0,-0.1731,1,1,633.366,183.186,1.3453,0
36.44,674.206,15.5126,0.7082,0.0,-0.1979,1,1,633.569,182.952,1.3504,0
36.46,674.508,15.5404,0.7089,0.0,-0.2226,1,1,633.773,182.717,1.3555,0
36.48,674.81,15.571,0.7106,0.0,-0.2473,1,1,633.977,182.482,1.3608,0
36.5,675.114,15.6044,0.7122,0.0,-0.2721,1,1,634.181,182.247,1.3661,0
36.52,675.417,15.6408,0.7141,0.0,-0.2968,1,1,634.386,182.011,1.3715,0
36.54,675.722,15.6795,0.7147,0.0,-0.3215,1,1,634.592,181.775,1.3771,0
36.56,676.027,15.7215,0.7163,0.0,-0.3462,1,1,634.798,181.538,1.3828,0
36.58,676.333,15.7663,0.7028,0.0,-0.371,1,1,635.006,181.301,1.3886,0
36.6,676.639,15.8167,0.6698,0.0,-0.3957,1,1,635.215,181.064,1.3948,0
36.62,676.947,15.8676,0.6359,0.0,-0.4204,1,1,635.423,180.825,1.4008,0
36.64,677.255,15.9059,0.601,0.0,-0.4451,1,1,635.633,180.587,1.4072,0
36.66,677.564,15.9364,0.5651,0.0,-0.4699,1,1,635.844,180.348,1.4137,0
36.68,677.873,15.9601,0.5282,0.0,-0.4946,1,1,636.058,180.112,1.4211,0
36.7,678.182,15.9835,0.4903,0.0,-0.5193,1,1,636.271,179.873,1.428,0
36.72,678.492,15.9807,0.4515,0.0,-0.544,1,1,636.487,179.638,1.436,0
36.74,678.801,15.9976,0.4117,0.0,-0.5688,1,1,636.702,179.401,1.4437,0
36.76,679.109,16.0193,0.3709,0.0,-0.5935,1,1,636.924,179.17,1.4533,0
36.78,679.418,15.9743,0.35,0.0,-0.6182,1,1,637.139,178.934,1.4613,0
36.8,679.726,15.9832,0.35,0.0,-0.6429,1,1,637.359,178.702,1.4705,0
36.82,680.033,16.01,0.35,0.0,-0.6677,1,1,637.584,178.475,1.4813,0
36.84,680.339,16.0533,0.35,0.0,-0.6924,1,1,637.815,178.253,1.4938,0
36.86,680.645,16.1045,0.35,0.0,-0.7171,1,1,638.051,178.034,1.5072,0
36.88,680.952,16.1603,0.35,0.0,-0.7418,1,1,638.287,177.814,1.5209,0
36.9,681.261,16.2136,0.35,0.0,-0.7665,1,1,638.522,177.591,1.534,0
36.92,681.571,16.2618,0.35,0.0,-0.7913,1,1,638.753,177.363,1.546,0
36.94,681.884,16.3055,0.35,0.0,-0.816,1,1,638.98,177.129,1.5567,0
36.96,682.198,16.3453,0.35,0.0,-0.8407,1,1,639.203,176.89,1.5662,0
36.98,682.514,16.381,0.35,0.0,-0.8654,1,1,639.42,176.646,1.5743,0
37.0,682.831,16.4126,0.35,0.0,-0.8901,1,1,639.633,176.396,1.5811,0
37.02,683.149,16.4403,0.35,0.0,-0.9148,1,1,639.839,176.141,1.5863,0
37.04,683.469,16.4639,0.35,0.0,-0.9396,1,1,640.04,175.88,1.5901,0
37.06,683.789,16.4837,0.35,0.0,-0.9643,1,1,640.235,175.615,1.5924,0
37.08,684.109,16.4999,0.35,0.0,-0.989,1,1,640.424,175.344,1.5933,0
37.1,684.43,16.5129,0.35,0.0,-1.0,1,1,640.607,175.069,1.5925,0
37.12,684.751,16.5233,0.35,0.0,-1.0,1,1,640.782,174.789,1.5902,0
37.14,685.071,16.532,0.35,0.0,-1.0,1,1,640.951,174.505,1.5864,0
37.16,685.392,16.5395,0.35,0.0,-1.0,1,1,641.113,174.216,1.581,0
37.18,685.712,16.5458,0.35,0.0,-1.0,1,1,641.267,173.924,1.5741,0
37.2,686.031,16.5511,0.35,0.0,-1.0,1,1,641.415,173.628,1.5657,0
37.22,686.349,16.5556,0.35,0.0,-1.0,1,1,641.555,173.328,1.5556,0
37.24,686.666,16.5592,0.35,0.0,-1.0,1,1,641.688,173.024,1.5441,0
37.26,686.982,16.5622,0.35,0.0,-1.0,1,1,641.813,172.717,1.531,0
37.28,687.296,16.5646,0.35,0.0,-1.0,1,1,641.93,172.408,1.5163,0
37.3,687.609,16.5666,0.35,0.0,-1.0,1,1,642.04,172.095,1.5001,0
37.32,687.92,16.5681,0.35,0.0,-1.0,1,1,642.142,171.78,1.4824,0
37.34,688.229,16.5694,0.35,0.0,-1.0,1,1,642.236,171.462,1.4632,0
37.36,688.535,16.5705,0.35,0.0,-1.0,1,1,642.322,171.142,1.4425,0
37.38,688.84,16.5715,0.35,0.0,-1.0,1,1,642.4,170.82,1.4202,0
37.4,689.141,16.5724,1.0,0.0,0.0,1,1,642.47,170.496,1.3965,0
37.42,689.441,16.655,0.8003,0.0,0.0,1,1,642.533,170.17,1.3714,0
37.44,689.741,16.8307,0.8047,0.0,0.0,1,1,642.59,169.84,1.3449,0
37.46,690.044,17.0548,0.8378,0.0,0.0,1,1,642.644,169.505,1.3176,0
37.48,690.352,17.2872,0.8847,0.0,0.0,1,1,642.699,169.166,1.29,0
37.5,690.662,17.5232,0.9138,0.0,0.0,1,1,642.751,168.822,1.2615,0
37.52,690.976,17.7635,0.9385,0.0,0.0,1,1,642.801,168.472,1.2319,0
37.54,691.292,18.0107,0.9504,0.0,0.0,1,1,642.847,168.117,1.2013,0
37.56,691.612,18.2631,0.9623,0.0,0.0,1,1,642.889,167.756,1.1695,0
37.58,691.935,18.5183,0.9674,0.0,0.0,1,1,642.929,167.39,1.1367,0
37.6,692.261,18.775,0.9689,0.0,0.0,1,1,642.965,167.019,1.103,0
37.62,692.591,19.0318,0.969,0.0,0.0,1,1,643.0,166.642,1.0684,0
37.64,692.925,19.2883,0.971,0.0,0.0,1,1,643.032,166.26,1.033,0
37.66,693.262,19.5445,0.9737,0.0,0.0,1,1,643.063,165.873,0.9968,0
37.68,693.604,19.8007,0.9774,0.0,0.0,1,1,643.093,165.48,0.96,0
37.7,693.95,20.057,0.9816,0.0,0.0,1,1,643.121,165.082,0.9224,0
37.72,694.301,20.3135,0.9864,0.0,0.0,1,1,643.149,164.679,0.8843,0
37.74,694.655,20.5701,0.9913,0.0,0.0,1,1,643.176,164.271,0.8456,0
37.76,695.015,20.8267,0.9959,0.0,0.0,1,1,643.203,163.858,0.8064,0
37.78,695.379,21.0831,1.0,0.0,0.0,1,1,643.229,163.439,0.7666,0
37.8,695.747,21.3392,1.0,0.0,0.0,1,1,643.254,163.016,0.7264,0
37.82,696.121,21.5942,1.0,0.0,0.0,1,1,643.28,162.587,0.6856,0
37.84,696.499,21.8478,1.0,0.0,0.0246,1,1,643.306,162.153,0.6445,0
37.86,696.883,22.0995,1.0,0.0,0.0492,1,1,643.331,161.714,0.6029,0
37.88,697.271,22.3486,1.0,0.0,0.0739,1,1,643.358,161.27,0.5612,0
37.9,697.665,22.5944,1.0,0.0,0.0985,1,1,643.386,160.821,0.5192,0
37.92,698.065,22.8351,0.9793,0.0,0.1231,1,1,643.417,160.368,0.4773,0
37.94,698.47,23.0674,0.9562,0.0,0.1477,1,1,643.45,159.91,0.4355,0
37.96,698.882,23.2882,0.9322,0.0,0.1723,1,1,643.487,159.447,0.394,0
37.98,699.3,23.4966,0.9072,0.0,0.1969,1,1,643.528,158.981,0.3529,0
38.0,699.724,23.6924,0.8813,0.0,0.2215,1,1,643.574,158.511,0.3124,0
38.02,700.154,23.8756,1.0,0.0,0.0,1,1,643.625,158.038,0.2726,0
38.04,700.589,24.0732,1.0,0.0,0.0,1,1,643.68,157.561,0.2333,0
38.06,701.029,24.2683,1.0,0.0,0.0,1,1,643.737,157.081,0.194,0
38.08,701.474,24.4605,1.0,0.0,0.0,1,1,643.795,156.597,0.1548,0
38.1,701.924,24.6258,1.0,0.0,0.0,2,1,643.855,156.11,0.1157,0
38.12,702.377,24.8063,1.0,0.0,0.0,2,1,643.917,155.619,0.0767,0
38.14,702.835,24.9948,1.0,0.0,0.0,2,1,643.979,155.125,0.0376,0
38.16,703.297,25.1891,1.0,0.0,0.0,2,1,644.043,154.627,-0.0015,0
38.18,703.764,25.387,1.0,0.0,0.0,2,1,644.108,154.125,-0.0407,0
38.2,704.235,25.5857,1.0,0.0,0.0,2,1,644.173,153.619,-0.08,0
38.22,704.71,25.7846,1.0,0.0,0.0,2,1,644.239,153.11,-0.1194,0
38.24,705.19,25.9832,1.0,0.0,0.0,2,1,644.306,152.596,-0.159,0
38.26,705.674,26.1817,1.0,0.0,0.0,2,1,644.373,152.079,-0.1986,0
38.28,706.163,26.38,1.0,0.0,0.0,2,1,644.44,151.557,-0.2384,0
38.3,706.656,26.578,1.0,0.0,0.0,2,1,644.509,151.032,-0.2783,0
38.32,707.154,26.7758,1.0,0.0,0.0,2,1,644.577,150.503,-0.3183,0
38.34,707.656,26.9734,1.0,0.0,0.0,2,1,644.647,149.969,-0.3584,0
38.36,708.162,27.1707,1.0,0.0,0.0,2,1,644.716,149.432,-0.3987,0
38.38,708.673,27.3678,1.0,0.0,0.0,2,1,644.787,148.891,-0.439,0
38.4,709.188,27.5644,1.0,0.0,0.0,2,1,644.858,148.346,-0.4795,0
38.42,709.708,27.7601,1.0,0.0,0.0,2,1,644.929,147.798,-0.52,0
38.44,710.232,27.955,1.0,0.0,0.0,2,1,645.001,147.245,-0.5606,0
38.46,710.761,28.149,1.0,0.0,0.0,2,1,645.073,146.688,-0.6013,0
38.48,711.294,28.3422,1.0,0.0,0.0,2,1,645.146,146.128,-0.6421,0
38.5,711.831,28.5345,1.0,0.0,0.0,2,1,645.219,145.564,-0.683,0
38.52,712.373,28.7259,1.0,0.0,0.0,2,1,645.293,144.996,-0.7239,0
38.54,712.92,28.9169,1.0,0.0,0.0,2,1,645.367,144.424,-0.7648,0
38.56,713.471,29.106,1.0,0.0,0.0,2,1,645.442,143.848,-0.8059,0
38.58,714.026,29.295,1.0,0.0,0.0,2,1,645.517,143.269,-0.847,0
38.6,714.586,29.484,1.0,0.0,0.0,2,1,645.593,142.686,-0.8881,0
38.62,715.15,29.6697,1.0,0.0,0.0,2,1,645.669,142.099,-0.9292,0
38.64,715.718,29.8526,1.0,0.0,0.0,2,1,645.746,141.509,-0.9704,0
38.66,716.291,30.0239,1.0,0.0,0.0,2,1,645.823,140.915,-1.0116,0
38.68,716.868,30.212,1.0,0.0,0.0,2,1,645.901,140.317,-1.0528,0
38.7,717.45,30.4147,1.0,0.0,0.0,2,1,645.979,139.716,-1.0941,0
38.72,718.036,30.5725,1.0,0.0,0.0,2,1,646.057,139.111,-1.1353,0
38.74,718.626,30.7619,1.0,0.0,0.0,2,1,646.136,138.502,-1.1766,0
38.76,719.221,30.9516,1.0,0.0,0.0,2,1,646.215,137.89,-1.2179,0
38.78,719.82,31.1061,1.0,0.0,0.0,2,1,646.295,137.274,-1.2593,0
38.8,720.423,31.2987,1.0,0.0,0.0,2,1,646.374,136.655,-1.3006,0
38.82,721.031,31.495,1.0,0.0,0.0,2,1,646.454,136.032,-1.3419,0
38.84,721.642,31.6155,0.9755,0.0,0.0,2,1,646.535,135.406,-1.3831,0
38.86,722.258,31.8114,1.0,0.0,0.0,2,1,646.616,134.777,-1.4244,0
38.88,722.879,31.9761,1.0,0.0,0.0,2,1,646.697,134.144,-1.4656,0
38.9,723.503,32.1542,1.0,0.0,0.0,2,1,646.779,133.508,-1.5067,0
38.92,724.131,32.2911,1.0,0.0,0.0,2,1,646.86,132.868,-1.5478,0
38.94,724.764,32.4457,1.0,0.0,0.0,2,1,646.943,132.226,-1.5888,0
38.96,725.401,32.6204,1.0,0.0,0.0,2,1,647.026,131.58,-1.6297,0
38.98,726.041,32.7709,1.0,0.0,0.0,2,1,647.109,130.932,-1.6705,0
39.0,726.686,32.9359,1.0,0.0,0.0244,2,1,647.192,130.28,-1.7112,0
39.02,727.334,33.036,1.0,0.0,0.0489,3,1,647.277,129.625,-1.7517,0
39.04,727.986,33.1943,1.0,0.0,0.0733,3,1,647.363,128.969,-1.7918,0
39.06,728.643,33.322,1.0,0.0,0.0977,3,1,647.451,128.309,-1.8315,0
39.08,729.304,33.4182,0.9795,0.0,0.1222,3,1,647.542,127.648,-1.8704,0
39.1,729.97,33.5804,0.9573,0.0,0.1466,3,1,647.637,126.984,-1.9086,0
39.12,730.64,33.7132,0.9335,0.0,0.171,3,1,647.736,126.319,-1.9458,0
39.14,731.315,33.8393,0.9087,0.0,0.1954,3,1,647.841,125.651,-1.9818,0
39.16,731.995,33.9199,0.883,0.0,0.2199,3,1,647.952,124.983,-2.0165,0
39.18,732.68,34.0357,0.8564,0.0,0.2443,3,1,648.069,124.313,-2.0498,0
39.2,733.368,34.1383,0.8288,0.0,0.2687,3,1,648.193,123.643,-2.0817,0
39.22,734.062,34.231,0.8002,0.0,0.2931,3,1,648.324,122.972,-2.1119,0
39.24,734.759,34.2976,0.7707,0.0,0.3175,3,1,648.462,122.3,-2.1406,0
39.26,735.46,34.362,1.0,0.0,0.0,3,1,648.608,121.629,-2.1674,0
39.28,736.165,34.4698,0.9994,0.0,0.0,3,1,648.76,120.958,-2.1926,0
39.3,736.874,34.6173,1.0,0.0,0.0,3,1,648.919,120.285,-2.2166,0
39.32,737.587,34.7396,1.0,0.0,0.0,3,1,649.083,119.611,-2.2392,0
39.34,738.305,34.8693,1.0,0.0,0.0,3,1,649.253,118.936,-2.2604,0
39.36,739.026,35.0199,1.0,0.0,0.0,3,1,649.429,118.26,-2.2804,0
39.38,739.752,35.1272,1.0,0.0,0.0,3,1,649.611,117.582,-2.299,0
39.4,740.482,35.2695,1.0,0.0,0.0,3,1,649.797,116.903,-2.3166,0
39.42,741.215,35.4311,1.0,0.0,0.0,3,1,649.988,116.222,-2.333,0
39.44,741.952,35.5458,1.0,0.0,0.0,3,1,650.182,115.539,-2.3485,0
39.46,742.693,35.6884,1.0,0.0,0.0,3,1,650.38,114.855,-2.3631,0
39.48,743.437,35.8314,1.0,0.0,0.0,3,1,650.581,114.168,-2.3771,0
39.5,744.184,35.9804,1.0,0.0,0.0,3,1,650.783,113.479,-2.3904,0
39.52,744.935,36.1185,1.0,0.0,0.0,3,1,650.988,112.788,-2.403,0
39.54,745.689,36.2568,1.0,0.0,0.0,3,1,651.195,112.094,-2.4152,0
39.56,746.447,36.3707,1.0,0.0,0.0,3,1,651.402,111.398,-2.4269,0
39.58,747.208,36.514,1.0,0.0,0.0,3,1,651.612,110.7,-2.4381,0
39.6,747.971,36.6597,1.0,0.0,0.0,3,1,651.822,109.999,-2.4488,0
39.62,748.738,36.7991,1.0,0.0,0.0,3,1,652.034,109.295,-2.4592,0
39.64,749.509,36.9241,1.0,0.0,0.0,3,1,652.246,108.589,-2.469,0
39.66,750.282,37.0598,1.0,0.0,0.0,3,1,652.46,107.881,-2.4785,0
39.68,751.059,37.204,1.0,0.0,0.0,3,1,652.674,107.17,-2.4875,0
39.7,751.839,37.3452,1.0,0.0,0.0,3,1,652.89,106.456,-2.4961,0
39.72,752.593,37.4697,1.0,0.0,0.0,3,1,653.106,105.74,-2.5044,0
39.74,753.343,37.6047,1.0,0.0,0.0,3,1,653.324,105.021,-2.5127,0
39.76,754.095,37.7391,1.0,0.0,0.0,3,1,653.542,104.3,-2.521,0
39.78,754.851,37.8829,1.0,0.0,0.0,3,1,653.762,103.576,-2.5293,0
39.8,755.609,38.0176,1.0,0.0,0.0,3,1,653.982,102.849,-2.5376,0
39.82,756.369,38.1653,1.0,0.0,0.0,3,1,654.203,102.12,-2.546,0
39.84,757.133,38.2884,1.0,0.0,0.0,3,1,654.425,101.388,-2.5543,0
39.86,757.899,38.4239,1.0,0.0,0.0,3,1,654.648,100.654,-2.5626,0
39.88,758.668,38.5713,1.0,0.0,0.0,3,1,654.872,99.917,-2.571,0
39.9,759.44,38.7019,1.0,0.0,0.0,3,1,655.096,99.178,-2.5793,0
39.92,760.214,38.8178,1.0,0.0,0.0,3,1,655.322,98.436,-2.5877,0
39.94,760.991,38.9588,1.0,0.0,0.0,3,1,655.548,97.691,-2.5961,0
39.96,761.77,39.0867,1.0,0.0,0.0,3,1,655.775,96.945,-2.6045,0
39.98,762.552,39.227,1.0,0.0,0.0,3,1,656.003,96.195,-2.613,0
40.0,763.337,39.3403,1.0,0.0,0.0,3,1,656.231,95.444,-2.6215,0
40.02,764.124,39.4858,1.0,0.0,-0.0243,3,1,656.46,94.689,-2.63,0
40.04,764.914,39.6125,1.0,0.0,-0.0487,3,1,656.69,93.932,-2.6386,0
40.06,765.707,39.7554,1.0,0.0,-0.073,3,1,656.919,93.172,-2.6475,0
40.08,766.502,39.8793,1.0,0.0,-0.0973,3,1,657.147,92.409,-2.6569,0
40.1,767.299,39.997,1.0,0.0,0.0,3,1,657.373,91.643,-2.6669,0
40.12,768.099,40.1334,1.0,0.0,0.0,3,1,657.597,90.873,-2.6775,0
40.14,768.901,40.2648,1.0,0.0,0.0,3,1,657.82,90.101,-2.6883,0
40.16,769.706,40.3852,1.0,0.0,0.0,3,1,658.042,89.325,-2.6996,0
40.18,770.513,40.5075,1.0,0.0,0.0,3,1,658.264,88.547,-2.7111,0
40.2,771.322,40.6244,1.0,0.0,0.0,3,1,658.486,87.766,-2.7229,0
40.22,772.134,40.7614,1.0,0.0,0.0,3,1,658.707,86.983,-2.735,0
40.24,772.948,40.9027,1.0,0.0,0.0,3,1,658.927,86.197,-2.7473,0
40.26,773.765,41.0253,1.0,0.0,0.0,3,1,659.149,85.408,-2.7597,0
40.28,774.585,41.1485,1.0,0.0,-0.0243,3,1,659.37,84.616,-2.7722,0
40.3,775.406,41.1306,1.0,0.0,-0.0486,3,1,659.648,83.843,-2.7728,0
40.32,776.23,41.2266,1.0,0.0,-0.0729,3,1,659.927,83.068,-2.7734,0
40.34,777.055,41.3152,1.0,0.0,-0.0972,3,1,660.203,82.29,-2.7747,0
40.36,777.883,41.3972,0.0,0.2,-0.1215,3,1,660.482,81.511,-2.7757,0
40.38,778.71,41.3088,0.0,0.4,-0.1458,3,1,660.758,80.731,-2.7771,0
40.4,779.534,41.0345,0.0,0.3776,-0.1701,3,1,661.029,79.954,-2.7794,0
40.42,780.35,40.6556,0.0,0.6056,-0.1944,3,1,661.3,79.183,-2.7812,0
40.44,781.16,40.2744,0.0,0.1826,-0.2187,3,1,661.567,78.419,-2.7832,0
40.46,781.961,39.8914,0.0,0.7619,-0.243,3,1,661.831,77.663,-2.7854,0
40.48,782.754,39.4657,0.0,0.1745,-0.2674,3,1,662.103,76.918,-2.7853,0
40.5,783.538,39.0462,0.0,0.6507,-0.2917,3,1,662.375,76.182,-2.7844,0
40.52,784.315,38.6309,0.0,0.1659,-0.316,3,1,662.653,75.457,-2.7819,0
40.54,785.083,38.2235,0.0,0.7341,-0.3404,3,1,662.932,74.741,-2.7784,0
40.56,785.843,37.8331,0.0,0.1566,-0.3647,3,1,663.216,74.035,-2.7733,0
40.58,786.595,37.4165,0.0,0.4962,-0.3891,3,1,663.499,73.338,-2.7678,0
40.6,787.34,37.0583,0.0,0.1468,-0.4135,3,1,663.752,72.638,-2.768,0
40.62,788.077,36.7177,0.0,0.4869,-0.4378,3,1,663.994,71.941,-2.7702,0
40.64,789.548,36.4022,0.0,0.1364,-0.4622,3,1,664.227,71.249,-2.7724,0
40.66,792.504,36.0609,0.0,0.337,-0.4866,3,1,664.453,70.561,-2.7576,0
40.68,795.28,35.7574,0.0,0.1255,-0.511,3,1,664.67,69.876,-2.7221,0
40.7,797.791,35.4652,0.0,0.3655,-0.5354,3,1,664.879,69.195,-2.6686,0
40.72,800.003,35.2472,0.0,0.1139,-0.5598,3,1,665.081,68.518,-2.6,0
40.74,801.918,34.889,0.0,0.2962,-0.5842,3,1,665.276,67.845,-2.5197,0
40.76,803.565,34.5933,0.0,0.1018,-0.6086,3,1,665.462,67.176,-2.4303,0
40.78,804.982,34.321,0.0,0.2913,-0.633,3,1,665.64,66.511,-2.3343,0
40.8,806.206,34.0113,0.0,0.0891,-0.6574,3,1,665.81,65.849,-2.2332,0
40.82,807.27,33.7408,0.0,0.2469,-0.6819,3,1,665.97,65.191,-2.1285,0
40.84,808.203,33.4412,0.0,0.0759,-0.7063,3,1,666.121,64.537,-2.0211,0
40.86,809.027,33.1614,0.0,0.2504,-0.7307,3,1,666.263,63.887,-1.9119,0
40.88,809.76,32.893,0.0,0.07,-0.7552,3,1,666.397,63.239,-1.8012,0
40.9,810.417,32.6005,0.0,0.2361,-0.7796,3,1,666.521,62.596,-1.6896,0
40.92,811.014,32.1856,0.0,0.07,-0.804,3,1,666.633,61.959,-1.5783,0
40.94,811.565,31.6672,0.0,0.35,-0.8285,3,1,666.728,61.328,-1.468,0
40.96,812.076,31.1892,0.0,0.07,-0.853,3,1,666.807,60.704,-1.3591,0
40.98,812.552,30.7243,0.0,0.3154,-0.8774,3,1,666.871,60.089,-1.2516,0
41.0,813.0,30.4206,0.0,0.07,-0.9019,3,1,666.92,59.48,-1.1454,0
41.02,813.419,30.2694,0.0,0.07,-0.9264,3,1,666.961,58.875,-1.0392,0
41.04,813.815,30.0908,0.0,0.07,-0.9509,3,1,666.991,58.273,-0.9334,0
41.06,814.185,30.0138,0.0,0.07,-0.9754,3,1,667.017,57.672,-0.8271,0
41.08,814.528,29.937,0.0,0.07,-0.9999,3,1,667.042,57.073,-0.7201,0
41.1,814.846,29.8581,0.0,0.07,-1.0,3,1,667.067,56.476,-0.6124,0
41.12,815.142,29.7636,0.0,0.07,-1.0,3,1,667.091,55.881,-0.5043,0
41.14,815.419,29.6844,0.0,0.07,-1.0,3,1,667.114,55.287,-0.3958,0
41.16,815.678,29.4775,0.0,0.07,-1.0,3,1,667.135,54.696,-0.2872,0
41.18,815.922,29.2576,0.0,0.07,-1.0,3,1,667.153,54.109,-0.1791,0
41.2,816.154,29.0191,0.0,0.07,-1.0,3,1,667.167,53.526,-0.0715,0
41.22,816.375,28.784,0.0,0.07,-1.0,3,1,667.176,52.948,0.0354,0
41.24,816.585,28.6268,0.0,0.07,-1.0,3,1,667.182,52.374,0.1419,0
41.26,816.785,28.4382,0.0,0.07,-1.0,2,1,667.184,51.804,0.248,0
41.28,816.976,28.3759,0.0,0.07,-1.0,2,1,667.184,51.236,0.3538,0
41.3,817.157,28.2536,0.0,0.07,-1.0,2,1,667.183,50.669,0.4596,0
41.32,817.335,28.2176,0.0,0.07,-1.0,2,1,667.18,50.105,0.5654,0
41.34,817.53,28.1196,0.0,0.07,-1.0,2,1,667.176,49.542,0.671,0
41.36,817.725,27.868,0.0,0.07,-1.0,2,1,667.171,48.982,0.7758,0
41.38,817.92,27.49,0.0,0.07,-1.0,2,1,667.164,48.429,0.8794,0
41.4,818.115,27.1285,0.0,0.07,-1.0,2,1,667.152,47.883,0.9811,0
41.42,818.314,26.6473,0.0,0.07,-1.0,2,1,667.133,47.347,1.0807,0
41.44,818.517,26.3269,0.0,0.07,-1.0,2,1,667.107,46.817,1.1785,0
41.46,818.722,25.8718,0.0,0.07,-1.0,2,1,667.074,46.297,1.2741,0
41.48,818.932,25.4641,0.0,0.07,-1.0,2,1,667.034,45.785,1.3677,0
41.5,819.144,25.2464,0.0,0.07,-1.0,2,1,666.988,45.281,1.4594,0
41.52,819.357,25.0062,0.0,0.07,-1.0,2,1,666.939,44.781,1.5502,0
41.54,819.571,24.9014,0.0,0.07,-1.0,2,1,666.887,44.285,1.64,0
41.56,819.786,24.6432,0.0,0.07,-1.0,2,1,666.833,43.793,1.7289,0
41.58,820.002,24.5697,0.0,0.07,-1.0,2,1,666.776,43.304,1.8171,0
41.6,820.218,24.4451,0.0,0.07,-1.0,2,1,666.718,42.818,1.9046,0
41.62,820.433,24.4391,0.0,0.07,-1.0,2,1,666.659,42.333,1.9921,0
41.64,820.649,24.3594,0.0,0.07,-1.0,2,1,666.6,41.848,2.0793,0
41.66,820.864,24.1965,0.0,0.07,-1.0,2,1,666.541,41.366,2.1661,0
41.68,821.078,24.0214,0.0,0.07,-1.0,2,1,666.479,40.889,2.2519,0
41.7,821.293,23.801,0.0,0.07,-1.0,2,1,666.416,40.414,2.3371,0
41.72,821.508,23.6919,0.0,0.07,-1.0,2,1,666.352,39.944,2.4213,0
41.74,821.722,23.4624,0.0,0.07,-1.0,2,1,666.287,39.476,2.505,0
41.76,821.936,14.9741,0.0,0.35,-1.0,2,1,666.204,39.058,2.5783,0
41.78,822.148,10.7733,0.0,1.0,-1.0,1,1,665.978,39.047,2.5653,0
41.8,822.355,10.3584,0.0,1.0,-1.0,1,1,665.776,38.982,2.5639,0
41.82,822.552,9.8447,0.0,1.0,-1.0,1,1,665.585,38.921,2.5627,0
41.84,822.741,9.5352,0.0,1.0,-1.0,1,1,665.402,38.858,2.5623,0
41.86,822.927,9.4187,0.0,1.0,-1.0,1,1,665.224,38.796,2.5621,0
41.88,823.111,9.4074,0.0,1.0,-1.0,1,1,665.046,38.734,2.562,0
41.9,823.295,9.3586,0.0,1.0,-1.0,1,1,664.869,38.672,2.5618,0
41.92,823.476,9.0861,0.0,1.0,-1.0,1,1,664.694,38.612,2.5616,0
