sim_time_s,wall_time_s,dist_from_start_m,dist_raced_m,race_lap,race_finished,cur_lap_time_s,last_lap_time_s,total_speed_mps,speed_body_x_mps,speed_body_y_mps,speed_body_z_mps,angle_rad,track_pos,damage,fuel_l,gear,engine_rpm,race_pos,pos_z_m,fr_spin_vel_rad_s,fl_spin_vel_rad_s,rr_spin_vel_rad_s,rl_spin_vel_rad_s,fr_tire_wear,fl_tire_wear,rr_tire_wear,rl_tire_wear,fr_tire_temp_c,fl_tire_temp_c,rr_tire_temp_c,rl_tire_temp_c,fr_tire_pressure_kpa,fl_tire_pressure_kpa,rr_tire_pressure_kpa,rl_tire_pressure_kpa,fr_tire_graining,fl_tire_graining,rr_tire_graining,rl_tire_graining,opp_nearest_m,track_beam_00_m,track_beam_01_m,track_beam_02_m,track_beam_03_m,track_beam_04_m,track_beam_05_m,track_beam_06_m,track_beam_07_m,track_beam_08_m,track_beam_09_m,track_beam_10_m,track_beam_11_m,track_beam_12_m,track_beam_13_m,track_beam_14_m,track_beam_15_m,track_beam_16_m,track_beam_17_m,track_beam_18_m,accel_cmd,brake_cmd,steer_cmd,gear_cmd,clutch_cmd
367.608,9108952.756,5235.21,11019.31,2,0,168.86,198.746,13.86,13.8595,-0.1011,0.0524,-0.0138464,0.08797247,0.0,94.90285,6.0,5235.988,1.0,0.2914876,45.554,46.1306,43.73548,44.3272,0.009131489,0.009139393,0.01872824,0.01881931,54.45142,54.4624,55.7774,55.8526,264.8526,264.8615,251.338,251.3955,0.001196541,0.001196661,0.004893895,0.004928201,200.0,5.016609,5.078636,5.297448,5.706584,6.377648,7.453034,9.224278,12.33679,18.22818,31.48087,102.3057,32.21234,13.90013,9.9601,8.093845,7.042799,6.428641,6.098167,5.984459,0.03699499999999958,0.0,-0.07363481317752273,6,0.0
367.628,9108952.756,5235.486,11019.58,2,0,168.88,198.746,13.8599,13.8594,-0.1015,0.0562,-0.01392746,0.08832204,0.0,94.90285,6.0,5235.988,1.0,0.2916288,45.55179,46.13232,43.73359,44.32922,0.009131565,0.009139463,0.01872828,0.01881937,54.45081,54.46179,55.77649,55.85168,264.8521,264.861,251.3373,251.3948,0.001196556,0.001196675,0.004893913,0.004928228,200.0,5.014694,5.076614,5.295194,5.703904,6.374312,7.44849,9.217226,12.32355,18.1968,31.54716,103.2313,32.05688,13.9211,9.967818,8.098364,7.045988,6.431153,6.100244,5.986382,0.037145500000000095,0.0,-0.07396056521661629,6,0.0
367.648,9108952.763,5235.763,11019.86,2,0,168.9,198.746,13.8598,13.8593,-0.1016,0.0576,-0.01400137,0.08866605,0.0,94.90285,6.0,5235.988,1.0,0.2918442,45.55105,46.1324,43.73307,44.32935,0.009131638,0.009139533,0.01872833,0.01881944,54.4502,54.46118,55.77557,55.85077,264.8516,264.8605,251.3366,251.3941,0.001196571,0.001196689,0.004893932,0.004928256,200.0,5.01281,5.074655,5.292944,5.701221,6.370977,7.443903,9.210133,12.31024,18.16519,31.61934,104.1512,31.9002,13.94244,9.97561,8.102928,7.04914,6.433643,6.102312,5.988289,0.03728549999999977,0.0,-0.07427367398440025,6,0.0
367.668,9108952.783,5236.039,11020.14,2,0,168.92,198.746,13.8597,13.8592,-0.1019,0.0571,-0.01406384,0.08900313,0.0,94.90285,6.0,5235.988,1.0,0.2921032,45.5491,46.13369,43.7314,44.33124,0.009131713,0.009139605,0.01872837,0.01881951,54.44958,54.46057,55.77466,55.84985,264.8511,264.86,251.3359,251.3934,0.001196586,0.001196703,0.004893951,0.004928284,200.0,5.010963,5.072712,5.290722,5.698579,6.367725,7.439366,9.20313,12.29703,18.13363,31.69811,105.0682,31.74093,13.96403,9.983458,8.107468,7.052236,6.436118,6.104372,5.990143,0.03743949999999891,0.0,-0.07456780511282178,6,0.0
367.688,9108952.803,5236.314,11020.41,2,0,168.94,198.746,13.8595,13.859,-0.1021,0.0552,-0.01411581,0.08936796,0.0,94.90285,6.0,5235.988,1.0,0.2923803,45.54753,46.13458,43.73005,44.33231,0.009131788,0.009139676,0.01872842,0.01881958,54.44897,54.45996,55.77374,55.84894,264.8506,264.8595,251.3352,251.3927,0.001196601,0.001196717,0.004893969,0.004928312,200.0,5.008949,5.070565,5.288288,5.695728,6.364227,7.434491,9.1958,12.28337,18.10142,31.78292,105.9814,31.58143,13.98645,9.991715,8.112306,7.055548,6.438789,6.106641,5.992157,0.03760050000000028,0.0,-0.07486623342560077,6,0.0
367.708,9108952.823,5236.59,11020.69,2,0,168.96,198.746,13.8594,13.8589,-0.1023,0.0521,-0.0141902,0.08969393,0.0,94.90285,6.0,5235.988,1.0,0.2925721,45.54618,46.13515,43.72888,44.3331,0.009131863,0.009139746,0.01872846,0.01881965,54.44836,54.45935,55.77283,55.84802,264.8501,264.859,251.3345,251.392,0.001196617,0.001196731,0.004893988,0.00492834,200.0,5.007162,5.068604,5.286072,5.693115,6.361014,7.429939,9.188759,12.27016,18.06969,31.87551,106.8926,31.41865,14.0085,9.999695,8.116885,7.058639,6.441254,6.108704,5.993958,0.037772,0.0,-0.07516846872541055,6,0.0
367.728,9108952.845,5236.866,11020.96,2,0,168.98,198.746,13.8592,13.8588,-0.1025,0.0486,-0.01438856,0.0900865,0.0,94.90285,6.0,5235.988,1.0,0.2924347,45.54481,46.13568,43.72765,44.33388,0.009131938,0.009139818,0.01872851,0.01881972,54.44775,54.45874,55.77191,55.84711,264.8496,264.8585,251.3338,251.3913,0.001196632,0.001196745,0.004894007,0.004928368,200.0,5.00502,5.066269,5.283447,5.690094,6.35726,7.424784,9.180973,12.25588,18.03663,31.97301,107.7974,31.25797,14.03211,10.00854,8.122021,7.062232,6.444099,6.111153,5.996132,0.0379574999999992,0.0,-0.07567094645008009,6,0.0
367.748,9108952.864,5237.142,11021.24,2,0,169.0,198.746,13.8591,13.8586,-0.1028,0.045,-0.01457357,0.0904111,0.0,94.90285,6.0,5235.988,1.0,0.2922713,45.54328,46.13629,43.7263,44.33471,0.009132013,0.00913989,0.01872855,0.01881979,54.44714,54.45813,55.771,55.84619,264.8491,264.858,251.3331,251.3906,0.001196647,0.001196759,0.004894025,0.004928396,200.0,5.003242,5.064323,5.281242,5.687523,6.353987,7.420208,9.173808,12.24243,18.00465,32.07998,108.7028,31.0927,14.05482,10.0167,8.126612,7.065351,6.446518,6.113197,5.99794,0.03816400000000009,0.0,-0.076113155368361,6,0.0
367.768,9108952.884,5237.418,11021.52,2,0,169.02,198.746,13.8589,13.8584,-0.1032,0.0416,-0.01474953,0.09082586,0.0,94.90285,6.0,5235.988,1.0,0.292076,45.54114,46.1375,43.72419,44.33619,0.00913209,0.009139962,0.0187286,0.01881986,54.44653,54.45752,55.77008,55.84528,264.8487,264.8575,251.3324,251.3899,0.001196662,0.001196773,0.004894044,0.004928424,200.0,5.000969,5.061874,5.278534,5.684418,6.350061,7.414902,9.165731,12.22773,17.97118,32.19245,109.6046,30.92948,14.07922,10.02585,8.131905,7.069108,6.44944,6.115746,6.000237,0.03838099999999933,0.0,-0.07660123911698273,6,0.0
367.788,9108952.904,5237.693,11021.79,2,0,169.04,198.746,13.8587,13.8583,-0.1037,0.0388,-0.01490641,0.09116849,0.0,94.90285,6.0,5235.988,1.0,0.2918581,45.53886,46.13887,43.72201,44.33778,0.009132167,0.009140036,0.01872865,0.01881993,54.44592,54.45691,55.76917,55.84436,264.8481,264.857,251.3317,251.3892,0.001196677,0.001196788,0.004894062,0.004928452,200.0,4.9991,5.059837,5.276283,5.68182,6.346676,7.410255,9.158398,12.21402,17.93915,32.31607,110.5102,30.76036,14.10244,10.03422,8.136557,7.072375,6.451893,6.117867,6.002136,0.038601499999999685,0.0,-0.07701911005630267,6,0.0
367.808,9108952.924,5237.969,11022.07,2,0,169.06,198.746,13.8585,13.8581,-0.1044,0.0379,-0.01504946,0.09158464,0.0,94.90285,6.0,5235.988,1.0,0.2916274,45.53654,46.14031,43.71883,44.33837,0.009132246,0.009140111,0.0187287,0.01882,54.44531,54.4563,55.76825,55.84344,264.8477,264.8565,251.331,251.3885,0.001196692,0.001196803,0.004894081,0.00492848,200.0,4.996819,5.057419,5.273628,5.678728,6.34278,7.405048,9.150394,12.1994,17.90666,32.44688,111.4158,30.59189,14.12705,10.04331,8.141765,7.076109,6.454771,6.120384,6.004433,0.038801000000000835,0.0,-0.0774661763844573,6,0.0
367.828,9108952.944,5238.245,11022.34,2,0,169.08,198.746,13.8584,13.8579,-0.1055,0.0413,-0.01518154,0.09194669,0.0,94.90285,6.0,5235.988,1.0,0.2914606,45.53525,46.14075,43.71737,44.33873,0.009132325,0.009140186,0.01872875,0.01882007,54.4447,54.45569,55.76733,55.84253,264.8472,264.856,251.3303,251.3878,0.001196708,0.001196818,0.0048941,0.004928508,200.0,4.994843,5.055305,5.271294,5.675955,6.339261,7.400306,9.142855,12.18538,17.87708,32.58803,112.321,30.42056,14.15135,10.05192,8.146542,7.079494,6.457359,6.122581,6.006439,0.03902850000000093,0.0,-0.07786483413504999,6,0.0
367.848,9108952.966,5238.521,11022.62,2,0,169.1,198.746,13.8582,13.8577,-0.1063,0.0457,-0.01530218,0.09236284,0.0,94.90285,6.0,5235.988,1.0,0.2913809,45.53305,46.14208,43.71537,44.34049,0.009132405,0.009140262,0.01872879,0.01882014,54.44409,54.45508,55.76642,55.84161,264.8466,264.8555,251.3296,251.3871,0.001196725,0.001196834,0.004894118,0.004928536,200.0,4.992561,5.052895,5.268689,5.672843,6.335348,7.395149,9.134772,12.17065,17.84894,32.73718,113.2258,30.24964,14.17692,10.0611,8.151802,7.083254,6.460283,6.125076,6.008743,0.03925249999999991,0.0,-0.07828336715907094,6,0.0
367.868,9108952.985,5238.796,11022.89,2,0,169.12,198.746,13.8581,13.8576,-0.1073,0.0532,-0.01539469,0.09272628,0.0,94.90285,6.0,5235.988,1.0,0.2914284,45.52947,46.14501,43.71211,44.34399,0.009132487,0.009140341,0.01872884,0.01882022,54.44348,54.45447,55.7655,55.8407,264.8462,264.8551,251.3289,251.3864,0.001196741,0.001196849,0.004894137,0.004928564,200.0,4.99057,5.050804,5.266386,5.670077,6.331861,7.390474,9.127389,12.1568,17.82469,32.89992,114.1395,30.07271,14.20153,10.06957,8.156621,7.0866,6.462888,6.127228,6.01075,0.039473000000000265,0.0,-0.07863252771206446,6,0.0
367.908,9108953.036,5239.348,11023.45,2,0,169.16,198.746,13.8578,13.8573,-0.108,0.0596,-0.01552439,0.0935225,0.0,94.90285,6.0,5235.988,1.0,0.2918806,45.52514,46.14793,43.70868,44.34776,0.009132649,0.009140494,0.01872894,0.01882036,54.44226,54.45325,55.76367,55.83887,264.8452,264.8541,251.3275,251.385,0.001196773,0.001196879,0.004894174,0.00492862,200.0,4.986198,5.046265,5.261329,5.664096,6.32451,7.380539,9.112136,12.12862,17.78322,33.25884,115.9778,29.71476,14.25253,10.08714,8.166806,7.093682,6.468534,6.131924,6.015144,0.0398335000000003,0.0,-0.07930455641598272,6,0.0
367.928,9108953.043,5239.624,11023.72,2,0,169.18,198.746,13.8577,13.8571,-0.1078,0.059,-0.01557922,0.09393866,0.0,94.90285,6.0,5235.988,1.0,0.2922044,45.52448,46.14767,43.70822,44.34753,0.009132728,0.00914057,0.01872899,0.01882043,54.44165,54.45264,55.76276,55.83795,264.8447,264.8536,251.3268,251.3843,0.001196789,0.001196895,0.004894193,0.004928648,200.0,4.98391,5.0439,5.258617,5.660927,6.320662,7.375258,9.104156,12.11401,17.76557,33.45322,116.8934,29.5368,14.2793,10.09644,8.172204,7.097394,6.471529,6.134456,6.017433,0.04001899999999949,0.0,-0.07963930389433127,6,0.0
367.948,9108953.063,5239.899,11024.0,2,0,169.2,198.746,13.8575,13.857,-0.1081,0.0565,-0.01562262,0.09432151,0.0,94.90285,6.0,5235.988,1.0,0.2925506,45.5225,46.1487,43.7066,44.34927,0.009132808,0.009140647,0.01872904,0.01882051,54.44104,54.45203,55.76184,55.83704,264.8442,264.8531,251.3261,251.3836,0.001196805,0.00119691,0.004894211,0.004928675,200.0,4.981812,5.041647,5.256074,5.657963,6.317034,7.370188,9.096506,12.09972,17.75096,33.66023,117.8101,29.3571,14.30604,10.10563,8.177407,7.100893,6.47434,6.136823,6.019547,0.04022550000000038,0.0,-0.07993829243262651,6,0.0
367.968,9108953.085,5240.175,11024.27,2,0,169.22,198.746,13.8573,13.8568,-0.1083,0.0527,-0.01569891,0.09474321,0.0,94.90285,6.0,5235.988,1.0,0.2927765,45.52081,46.14942,43.70515,44.35023,0.009132889,0.009140724,0.01872909,0.01882058,54.44043,54.45142,55.76093,55.83612,264.8437,264.8526,251.3254,251.3829,0.001196822,0.001196925,0.00489423,0.004928703,200.0,4.979501,5.039154,5.253281,5.654724,6.313105,7.364758,9.088385,12.08488,17.73833,33.87843,118.7267,29.17819,14.33394,10.11535,8.182975,7.104718,6.477409,6.13945,6.021881,0.040442499999999625,0.0,-0.08030389051156228,6,0.0
367.988,9108953.104,5240.451,11024.55,2,0,169.24,198.746,13.8571,13.8566,-0.1085,0.0482,-0.01590633,0.095133,0.0,94.90285,6.0,5235.988,1.0,0.2926091,45.51928,46.14984,43.70386,44.35096,0.009132969,0.009140801,0.01872914,0.01882065,54.43982,54.45081,55.76001,55.83521,264.8432,264.8521,251.3247,251.3822,0.001196838,0.00119694,0.004894249,0.004928731,200.0,4.977371,5.036819,5.250664,5.651695,6.309347,7.359554,9.080458,12.07035,17.72882,34.11018,119.6437,28.99804,14.36171,10.1249,8.188341,7.108375,6.480278,6.141899,6.024048,0.04068050000000056,0.0,-0.08081613398557164,6,0.0
368.028,9108953.151,5241.002,11025.1,2,0,169.28,198.746,13.8567,13.8562,-0.1093,0.0396,-0.01628828,0.09597778,0.0,94.90285,6.0,5235.988,1.0,0.2921654,45.51515,46.15163,43.70001,44.35338,0.009133132,0.009140957,0.01872925,0.0188208,54.4386,54.44958,55.75818,55.83337,264.8422,264.8511,251.3233,251.3808,0.001196871,0.001196971,0.004894286,0.004928787,200.0,4.972748,5.031837,5.245125,5.64534,6.30134,7.348629,9.063819,12.04008,17.71733,34.61361,121.4799,28.63775,14.41918,10.14485,8.199558,7.116185,6.486336,6.147141,6.028732,0.04120550000000058,0.0,-0.08184025169404556,6,0.0
368.048,9108953.203,5241.278,11025.38,2,0,169.3,198.746,13.8564,13.856,-0.1095,0.0361,-0.01646376,0.09643278,0.0,94.90285,6.0,5235.988,1.0,0.2918938,45.51378,46.15169,43.69862,44.35328,0.009133214,0.009141034,0.0187293,0.01882088,54.43799,54.44897,55.75726,55.83246,264.8417,264.8506,251.3226,251.3801,0.001196887,0.001196986,0.004894305,0.004928815,200.0,4.970261,5.029167,5.242195,5.641987,6.297068,7.342898,9.055074,12.0243,17.71532,34.88632,122.3987,28.45797,14.44602,10.15533,8.205433,7.120355,6.489508,6.14991,6.03125,0.04149249999999966,0.0,-0.08235334187252831,6,0.0
368.088,9108953.203,5241.829,11025.93,2,0,169.34,198.746,13.856,13.8555,-0.1116,0.0394,-0.01676893,0.09731639,0.0,94.90285,6.0,5235.988,1.0,0.2914069,45.50985,46.15331,43.69333,44.35368,0.009133383,0.009141196,0.0187294,0.01882103,54.43677,54.44775,55.75543,55.83063,264.8408,264.8496,251.3212,251.3787,0.00119692,0.001197018,0.004894342,0.004928871,200.0,4.965424,5.024017,5.236557,5.6354,6.28874,7.331784,9.037847,11.99303,17.72155,35.48366,124.2477,28.0942,14.48958,10.17606,8.216918,7.128498,6.495734,6.155258,6.03614,0.042041999999999996,0.0,-0.08330442017932309,6,0.0
368.108,9108953.223,5242.104,11026.2,2,0,169.36,198.746,13.8558,13.8553,-0.1121,0.0449,-0.01691532,0.09772561,0.0,94.90285,6.0,5235.988,1.0,0.2913129,45.50883,46.15286,43.69249,44.3535,0.009133467,0.009141277,0.01872946,0.01882111,54.43616,54.44714,55.75452,55.82971,264.8402,264.8491,251.3205,251.378,0.001196936,0.001197035,0.00489436,0.004928899,200.0,4.963181,5.021637,5.233954,5.632241,6.284721,7.326395,9.029318,11.97738,17.72939,35.80698,125.1693,27.91241,14.50687,10.18638,8.222618,7.13243,6.498731,6.157745,6.038422,0.042357000000000505,0.0,-0.08375132735250154,6,0.0
368.148,9108953.266,5242.655,11026.75,2,0,169.4,198.746,13.8554,13.8548,-0.1145,0.0596,-0.01709223,0.09862588,0.0,94.90285,6.0,5235.988,1.0,0.2915919,45.49854,46.16163,43.68357,44.36436,0.009133646,0.00914145,0.01872956,0.01882126,54.43494,54.44592,55.75269,55.82788,264.8393,264.8481,251.3191,251.3766,0.001196972,0.001197069,0.004894398,0.004928955,200.0,4.958244,5.016495,5.228298,5.625543,6.276449,7.315406,9.012341,11.94647,17.75765,36.52628,127.0661,27.53805,14.53109,10.20689,8.23427,7.140532,6.505109,6.163048,6.043388,0.042896,0.0,-0.08454970600892796,6,0.0
368.188,9108953.312,5243.207,11027.3,2,0,169.44,198.746,13.8551,13.8545,-0.1148,0.0608,-0.01719856,0.0995414,0.0,94.90285,6.0,5235.988,1.0,0.2923087,45.49499,46.16321,43.681,44.36703,0.009133819,0.009141616,0.01872967,0.01882142,54.43372,54.4447,55.75085,55.82605,264.8383,264.8472,251.3177,251.3752,0.001197007,0.001197102,0.004894437,0.004929011,200.0,4.953224,5.011294,5.222452,5.618694,6.268127,7.304141,8.995275,11.91542,17.80081,37.33628,129.0304,27.16035,14.54373,10.228,8.246201,7.148671,6.511638,6.168533,6.048439,0.04333000000000098,0.0,-0.08526792785313943,6,0.0
368.208,9108953.324,5243.482,11027.58,2,0,169.46,198.746,13.8549,13.8543,-0.1148,0.0578,-0.01723814,0.100013,0.0,94.90285,6.0,5235.988,1.0,0.2927227,45.49408,46.16302,43.68031,44.36681,0.009133904,0.009141697,0.01872973,0.01882149,54.43311,54.44409,55.74994,55.82513,264.8378,264.8466,251.317,251.3745,0.001197024,0.001197118,0.00489446,0.004929039,200.0,4.95063,5.008563,5.219373,5.615135,6.263827,7.298232,8.986506,11.89948,17.82735,37.77548,130.0338,26.97241,14.54647,10.23911,8.252449,7.152885,6.515059,6.171439,6.051033,0.04355750000000107,0.0,-0.085618552631914,6,0.0
368.228,9108953.345,5243.757,11027.85,2,0,169.48,198.746,13.8547,13.8541,-0.1151,0.0532,-0.01731873,0.1004514,0.0,94.90285,6.0,5235.988,1.0,0.2929858,45.49191,46.16398,43.67856,44.36855,0.009133991,0.00914178,0.01872978,0.01882157,54.4325,54.44348,55.74902,55.82422,264.8373,264.8462,251.3163,251.3738,0.001197041,0.001197135,0.004894483,0.004929067,200.0,4.948217,5.005959,5.216454,5.61174,6.259702,7.292506,8.977942,11.88376,17.85823,38.24117,131.0528,26.78359,14.54624,10.25011,8.258537,7.15698,6.518288,6.174194,6.053452,0.04381650000000121,0.0,-0.08600025719444154,6,0.0
368.248,9108953.364,5244.033,11028.13,2,0,169.5,198.746,13.8545,13.8539,-0.1153,0.0479,-0.01754522,0.1009119,0.0,94.90285,6.0,5235.988,1.0,0.2927867,45.49001,46.16467,43.6769,44.36954,0.009134077,0.009141864,0.01872984,0.01882165,54.43188,54.44287,55.74811,55.8233,264.8368,264.8457,251.3156,251.3731,0.001197059,0.001197151,0.004894507,0.004929095,200.0,4.945709,5.003227,5.213409,5.608238,6.255406,7.286601,8.969097,11.86782,17.89282,38.73394,132.0877,26.59513,14.54364,10.26146,8.264805,7.161266,6.521645,6.177071,6.056023,0.1680356999999983,0.0,-0.08658179674508974,6,0.0
368.268,9108953.383,5244.308,11028.41,2,0,169.52,198.746,13.8542,13.8537,-0.1156,0.0425,-0.01776123,0.1013933,0.0,94.90285,6.0,5235.988,1.0,0.2925446,45.48803,46.1653,43.67514,44.37051,0.009134164,0.009141948,0.01872989,0.01882173,54.43127,54.44226,55.74719,55.82239,264.8363,264.8452,251.3149,251.3724,0.001197076,0.001197168,0.00489453,0.004929124,200.0,4.943069,5.000389,5.210266,5.60463,6.250921,7.280488,8.959946,11.85264,17.93106,39.25491,133.1373,26.40712,14.53881,10.27317,8.271248,7.165715,6.525108,6.180061,6.058693,0.40536755000000146,0.0,-0.08716329809854366,6,0.0
368.288,9108953.403,5244.583,11028.68,2,0,169.54,198.746,13.8636,13.863,-0.1161,0.0375,-0.01796055,0.1018691,0.0,94.90277,6.0,5235.988,1.0,0.2922591,45.50664,46.18757,43.8546,44.55168,0.009134253,0.009142033,0.01872997,0.01882182,54.43066,54.44165,55.74628,55.82147,264.8358,264.8447,251.3142,251.3717,0.001197094,0.001197185,0.004894557,0.00492916,200.0,4.940475,4.997597,5.207184,5.601112,6.246486,7.274474,8.950844,11.8397,17.97393,39.80891,134.2057,26.2182,14.53122,10.28487,8.277625,7.170136,6.528481,6.182991,6.061325,0.6456460499999984,0.0,-0.08771998400810799,6,0.0
368.308,9108953.424,5244.859,11028.96,2,0,169.56,198.746,13.894,13.8935,-0.1165,0.0327,-0.01814318,0.1023504,0.0,94.90269,6.0,5235.988,1.0,0.2919382,45.58486,46.27041,44.24476,44.94239,0.009134343,0.009142119,0.0187301,0.01882197,54.43005,54.44104,55.74536,55.82074,264.8353,264.8442,251.3135,251.3711,0.001197111,0.001197202,0.004894607,0.004929215,200.0,4.937843,4.994781,5.204086,5.597604,6.241997,7.26845,8.941663,11.82886,18.0215,40.3988,135.2939,26.02839,14.521,10.29665,8.284013,7.17461,6.531842,6.185928,6.064003,0.8756370000000007,0.0,-0.08825892095472614,6,0.0
368.328,9108953.445,5245.136,11029.23,2,0,169.58,198.746,13.9489,13.9483,-0.1167,0.0298,-0.0183115,0.102872,0.0,94.90254,6.0,5235.988,1.0,0.291604,45.74125,46.43195,44.70478,45.402,0.009134433,0.009142208,0.01873031,0.0188222,54.42944,54.44043,55.74469,55.82013,264.8348,264.8437,251.313,251.3707,0.00119713,0.00119722,0.004894689,0.004929303,200.0,4.934982,4.99176,5.20079,5.593797,6.237215,7.262109,8.932014,11.81967,18.07329,41.02645,136.4026,25.83858,14.5088,10.30895,8.29071,7.179357,6.535484,6.189087,6.066879,1.0,0.0,-0.0888052936218325,6,0.0
368.348,9108953.465,5245.414,11029.51,2,0,169.6,198.746,14.0264,14.0259,-0.117,0.0319,-0.01847696,0.1033963,0.0,94.90231,6.0,5235.988,1.0,0.2913687,45.97619,46.66997,45.25459,45.94797,0.009134527,0.009142298,0.01873062,0.01882251,54.42883,54.43982,55.74408,55.81952,264.8343,264.8432,251.3126,251.3702,0.001197149,0.001197237,0.004894807,0.004929426,200.0,4.932121,4.988716,5.197487,5.589932,6.232364,7.255693,8.922171,11.81247,18.12965,41.69384,137.528,25.64869,14.49438,10.32156,8.297617,7.184202,6.539193,6.192238,6.069786,1.0,0.0,-0.08934974369682631,6,0.0
368.368,9108953.504,5245.693,11029.79,2,0,169.62,198.746,14.1186,14.1181,-0.1169,0.0349,-0.01863241,0.1038957,0.0,94.90208,6.0,5235.988,1.0,0.2912717,46.26649,46.96575,45.7297,46.42451,0.009134623,0.00914239,0.01873099,0.0188229,54.42822,54.43921,55.74347,55.81891,264.8338,264.8427,251.3121,251.3697,0.001197168,0.001197256,0.00489495,0.004929575,200.0,4.929382,4.985825,5.19433,5.586179,6.227635,7.249434,8.912416,11.80776,18.19168,42.40855,138.6762,25.45713,14.47718,10.33408,8.304478,7.188922,6.542811,6.195251,6.072556,1.0,0.0,-0.08986559680569595,6,0.0
368.388,9108953.504,5245.975,11030.07,2,0,169.64,198.746,14.2142,14.2137,-0.1172,0.0417,-0.01876593,0.1044103,0.0,94.90186,6.0,5235.988,1.0,0.2913575,46.57847,47.28951,46.03123,46.73547,0.009134725,0.009142489,0.01873138,0.01882331,54.42761,54.4386,55.74286,55.8183,264.8333,264.8422,251.3116,251.3692,0.001197188,0.001197276,0.004895099,0.00492973,200.0,4.926567,4.982857,5.191096,5.582294,6.22281,7.243052,8.902524,11.8054,18.25969,43.17784,139.854,25.26333,14.45733,10.34622,8.311527,7.193737,6.546553,6.198326,6.075409,1.0,0.0,-0.09036320438809367,6,0.0
368.408,9108953.525,5246.258,11030.36,2,0,169.66,198.746,14.3095,14.3089,-0.1168,0.0465,-0.01889229,0.1050207,0.0,94.90163,6.0,5235.988,1.0,0.2916375,46.88936,47.60638,46.34504,47.05553,0.009134825,0.009142586,0.01873177,0.01882371,54.427,54.43799,55.74225,55.81769,264.8329,264.8417,251.3111,251.3688,0.001197207,0.001197296,0.004895248,0.004929889,200.0,4.923218,4.97937,5.187251,5.577771,6.217268,7.235772,8.891567,11.80422,18.33166,43.99863,141.0532,25.07078,14.43637,10.35763,8.319508,7.199245,6.550903,6.201949,6.078773,1.0,0.0,-0.09091268376033551,6,0.0
368.428,9108953.544,5246.544,11030.64,2,0,169.68,198.746,14.4043,14.4038,-0.1167,0.0482,-0.01900005,0.1055978,0.0,94.9014,6.0,5235.988,1.0,0.2920605,47.19696,47.92392,46.66807,47.3898,0.00913493,0.009142688,0.01873217,0.01882412,54.42639,54.43738,55.74164,55.81708,264.8323,264.8412,251.3107,251.3683,0.001197228,0.001197316,0.004895402,0.004930047,200.0,4.920052,4.976097,5.183541,5.573421,6.211961,7.228683,8.880865,11.80609,18.41083,44.88489,142.2804,24.87551,14.41223,10.36671,8.327308,7.204536,6.555099,6.20544,6.08197,1.0,0.0,-0.09141728142928808,6,0.0
368.448,9108953.564,5246.831,11030.93,2,0,169.7,198.746,14.4991,14.4986,-0.1161,0.0463,-0.01908207,0.1061457,0.0,94.90117,6.0,5235.988,1.0,0.2925531,47.50372,48.24098,46.99082,47.72357,0.009135036,0.00914279,0.01873257,0.01882454,54.42578,54.43677,55.74103,55.81647,264.8319,264.8408,251.3102,251.3679,0.001197249,0.001197336,0.004895556,0.004930205,200.0,4.917046,4.972948,5.179967,5.569246,6.206865,7.221745,8.870488,11.81122,18.4979,45.84536,143.5406,24.67687,14.38475,10.37344,8.334944,7.209607,6.559139,6.208803,6.084991,1.0,0.0,-0.09187051660432034,6,0.0
368.468,9108953.613,5247.12,11031.22,2,0,169.72,198.746,14.5939,14.5933,-0.1154,0.0417,-0.01914263,0.1066853,0.0,94.90094,6.0,5235.988,1.0,0.2930533,47.81115,48.55775,47.30696,48.04965,0.009135143,0.009142894,0.01873297,0.01882495,54.42517,54.43616,55.74042,55.81586,264.8313,264.8402,251.3098,251.3674,0.00119727,0.001197357,0.004895709,0.004930364,200.0,4.914085,4.969791,5.176411,5.565093,6.201833,7.214819,8.860152,11.81934,18.59256,46.88501,144.8303,24.47614,14.35444,10.37807,8.342566,7.214667,6.563154,6.21218,6.087967,1.0,0.0,-0.09229114410782813,6,0.0
